ling_category,set_n,sentence_n,scale,premise,hypothesis,category,label
5,155,9,on beş-yirmi-c,Mutfakta on beş tabak kırmadım.,Mutfakta on beşten az tabak kırdım.,implicature,3
5,155,10,on beş-yirmi-c,Mutfakta on beş tabak kırmadım.,Mutfakta en fazla on dört tabak kırdım.,implicature,3
5,155,11,on beş-yirmi-c,Mutfakta on beş tabak kırmadım.,Mutfakta en az bir tane tabak kırdım.,implicature,3
1,403,1,muhtemel-kesin,Çağla'nın otonom araba kullanması muhtemel.,Çağla'nın otonom araba kullanması kesin değil.,implicature,3
1,403,2,muhtemel-kesin,Çağla'nın otonom araba kullanması kesin değil.,Çağla'nın otonom araba kullanması muhtemel.,implicature,3
1,403,3,muhtemel-kesin,Çağla'nın otonom araba kullanması muhtemel değil.,Çağla'nın otonom araba kullanması kesin değil.,entailment,0
1,403,4,muhtemel-kesin,Çağla'nın otonom araba kullanması kesin.,Çağla'nın otonom araba kullanması muhtemel.,entailment,0
1,403,5,muhtemel-kesin,Çağla'nın otonom araba kullanması kesin değil.,Çağla'nın otonom araba kullanması muhtemel değil.,neutral,1
1,403,6,muhtemel-kesin,Çağla'nın otonom araba kullanması muhtemel.,Çağla'nın otonom araba kullanması kesin.,neutral,1
1,403,7,muhtemel-kesin,Çağla'nın otonom araba kullanması kesin.,Çağla'nın otonom araba kullanması muhtemel değil.,contradiction,2
1,403,8,muhtemel-kesin,Çağla'nın otonom araba kullanması muhtemel değil.,Çağla'nın otonom araba kullanması kesin.,contradiction,2
5,318,1,yirmi beş-kırk,Yirmi beş hakim ondan şüphelendi.,Kırk hakim ondan şüphelenmedi.,implicature,3
5,318,2,yirmi beş-kırk,Yirmi beşten fazla hakim ondan şüphelenmedi.,Yirmi beş hakim ondan şüphelendi.,implicature,3
5,318,3,yirmi beş-kırk,Yirmi beş hakim ondan şüphelenmedi.,Kırk hakim ondan şüphelenmedi.,entailment,0
5,318,4,yirmi beş-kırk,Kırk hakim ondan şüphelendi.,Yirmi beş hakim ondan şüphelendi.,entailment,0
5,318,5,yirmi beş-kırk,Kırk hakim ondan şüphelenmedi.,Yirmi beş hakim ondan şüphelenmedi.,neutral,1
5,318,6,yirmi beş-kırk,Yirmi beş hakim ondan şüphelendi.,Kırk hakim ondan şüphelendi.,neutral,1
5,318,7,yirmi beş-kırk,Kırk hakim ondan şüphelendi.,Yirmi beş hakim ondan şüphelenmedi.,contradiction,2
5,318,8,yirmi beş-kırk,Yirmi beş hakim ondan şüphelenmedi.,Kırk hakim ondan şüphelendi.,contradiction,2
5,318,9,yirmi beş-kırk-c,Yirmi beş hakim ondan şüphelenmedi.,Yirmi beşten az hakim ondan şüphelendi.,implicature,3
5,318,10,yirmi beş-kırk-c,Yirmi beş hakim ondan şüphelenmedi.,En fazla yirmi dört hakim ondan şüphelendi.,implicature,3
5,318,11,yirmi beş-kırk-c,Yirmi beş hakim ondan şüphelenmedi.,En az bir tane hakim ondan şüphelendi.,implicature,3
5,83,1,beş-yedi,Üst kattaki akrabalarımızın beş arabası var.,Üst kattaki akrabalarımızın yedi arabası yok.,implicature,3
5,83,2,beş-yedi,Üst kattaki akrabalarımızın beşten fazla arabası yok.,Üst kattaki akrabalarımızın beş arabası var.,implicature,3
5,83,3,beş-yedi,Üst kattaki akrabalarımızın beş arabası yok.,Üst kattaki akrabalarımızın yedi arabası yok.,entailment,0
5,83,4,beş-yedi,Üst kattaki akrabalarımızın yedi arabası var.,Üst kattaki akrabalarımızın beş arabası var.,entailment,0
5,83,5,beş-yedi,Üst kattaki akrabalarımızın yedi arabası yok.,Üst kattaki akrabalarımızın beş arabası yok.,neutral,1
5,83,6,beş-yedi,Üst kattaki akrabalarımızın beş arabası var.,Üst kattaki akrabalarımızın yedi arabası var.,neutral,1
5,83,7,beş-yedi,Üst kattaki akrabalarımızın yedi arabası var.,Üst kattaki akrabalarımızın beş arabası yok.,contradiction,2
5,83,8,beş-yedi,Üst kattaki akrabalarımızın beş arabası yok.,Üst kattaki akrabalarımızın yedi arabası var.,contradiction,2
5,83,9,beş-yedi-c,Üst kattaki akrabalarımızın beş arabası yok.,Üst kattaki akrabalarımızın beşten az arabası var.,implicature,3
5,83,10,beş-yedi-c,Üst kattaki akrabalarımızın beş arabası yok.,Üst kattaki akrabalarımızın en fazla dört arabası var.,implicature,3
5,83,11,beş-yedi-c,Üst kattaki akrabalarımızın beş arabası yok.,Üst kattaki akrabalarımızın en az bir tane arabası var.,implicature,3
1,255,1,yanıltıcı-yalan,Projenin son haliyle ilgili vaadedilenler yanıltıcı.,Projenin son haliyle ilgili vaadedilenler yalan değil.,implicature,3
1,255,2,yanıltıcı-yalan,Projenin son haliyle ilgili vaadedilenler yalan değil.,Projenin son haliyle ilgili vaadedilenler yanıltıcı.,implicature,3
1,255,3,yanıltıcı-yalan,Projenin son haliyle ilgili vaadedilenler yanıltıcı değil.,Projenin son haliyle ilgili vaadedilenler yalan değil.,entailment,0
1,255,4,yanıltıcı-yalan,Projenin son haliyle ilgili vaadedilenler yalan.,Projenin son haliyle ilgili vaadedilenler yanıltıcı.,entailment,0
1,255,5,yanıltıcı-yalan,Projenin son haliyle ilgili vaadedilenler yalan değil.,Projenin son haliyle ilgili vaadedilenler yanıltıcı değil.,neutral,1
1,255,6,yanıltıcı-yalan,Projenin son haliyle ilgili vaadedilenler yanıltıcı.,Projenin son haliyle ilgili vaadedilenler yalan.,neutral,1
1,255,7,yanıltıcı-yalan,Projenin son haliyle ilgili vaadedilenler yalan.,Projenin son haliyle ilgili vaadedilenler yanıltıcı değil.,contradiction,2
1,255,8,yanıltıcı-yalan,Projenin son haliyle ilgili vaadedilenler yanıltıcı değil.,Projenin son haliyle ilgili vaadedilenler yalan.,contradiction,2
2,274,1,katılmak-benimsemek,Yeni eğitim sisteminin getirdiği yeniliklere katıldılar.,Yeni eğitim sisteminin getirdiği yenilikleri benimsemediler.,implicature,3
2,274,2,katılmak-benimsemek,Yeni eğitim sisteminin getirdiği yenilikleri benimsemediler.,Yeni eğitim sisteminin getirdiği yeniliklere katıldılar.,implicature,3
2,274,3,katılmak-benimsemek,Yeni eğitim sisteminin getirdiği yeniliklere katılmadılar.,Yeni eğitim sisteminin getirdiği yenilikleri benimsemediler.,entailment,0
2,274,4,katılmak-benimsemek,Yeni eğitim sisteminin getirdiği yenilikleri benimsediler.,Yeni eğitim sisteminin getirdiği yeniliklere katıldılar.,entailment,0
2,274,5,katılmak-benimsemek,Yeni eğitim sisteminin getirdiği yenilikleri benimsemediler.,Yeni eğitim sisteminin getirdiği yeniliklere katılmadılar.,neutral,1
2,274,6,katılmak-benimsemek,Yeni eğitim sisteminin getirdiği yeniliklere katıldılar.,Yeni eğitim sisteminin getirdiği yenilikleri benimsediler.,neutral,1
2,274,7,katılmak-benimsemek,Yeni eğitim sisteminin getirdiği yenilikleri benimsediler.,Yeni eğitim sisteminin getirdiği yeniliklere katılmadılar.,contradiction,2
2,274,8,katılmak-benimsemek,Yeni eğitim sisteminin getirdiği yeniliklere katılmadılar.,Yeni eğitim sisteminin getirdiği yenilikleri benimsediler.,contradiction,2
5,97,1,beş-yedi,Kamyonda beş ton yük var.,Kamyonda yedi ton yük yok.,implicature,3
5,97,2,beş-yedi,Kamyonda beş ton yükten fazlası yok.,Kamyonda beş ton yük var.,implicature,3
5,97,3,beş-yedi,Kamyonda beş ton yük yok.,Kamyonda yedi ton yük yok.,entailment,0
5,97,4,beş-yedi,Kamyonda yedi ton yük var.,Kamyonda beş ton yük var.,entailment,0
5,97,5,beş-yedi,Kamyonda yedi ton yük yok.,Kamyonda beş ton yük yok.,neutral,1
5,97,6,beş-yedi,Kamyonda beş ton yük var.,Kamyonda yedi ton yük var.,neutral,1
5,97,7,beş-yedi,Kamyonda yedi ton yük var.,Kamyonda beş ton yük yok.,contradiction,2
5,97,8,beş-yedi,Kamyonda beş ton yük yok.,Kamyonda yedi ton yük var.,contradiction,2
5,97,9,beş-yedi-c,Kamyonda beş ton yük yok.,Kamyonda beş ton yükten azı var.,implicature,3
5,97,10,beş-yedi-c,Kamyonda beş ton yük yok.,Kamyonda en fazla dört ton yük var.,implicature,3
5,97,11,beş-yedi-c,Kamyonda beş ton yük yok.,Kamyonda en az bir tane ton yük var.,implicature,3
3,89,1,birkaç-tüm,Yardım kuruluşuna birkaç banka katkıda bulundu.,Yardım kuruluşuna tüm bankalar katkıda bulunmadı.,implicature,3
3,89,2,birkaç-tüm,Yardım kuruluşuna tüm bankalar katkıda bulunmadı.,Yardım kuruluşuna birkaç banka katkıda bulundu.,implicature,3
3,89,3,birkaç-tüm,Yardım kuruluşuna hiçbir banka katkıda bulunmadı.,Yardım kuruluşuna tüm bankalar katkıda bulunmadı.,entailment,0
3,89,4,birkaç-tüm,Yardım kuruluşuna tüm bankalar katkıda bulundu.,Yardım kuruluşuna birkaç banka katkıda bulundu.,entailment,0
3,89,5,birkaç-tüm,Yardım kuruluşuna tüm bankalar katkıda bulunmadı.,Yardım kuruluşuna hiçbir banka katkıda bulunmadı.,neutral,1
3,89,6,birkaç-tüm,Yardım kuruluşuna birkaç banka katkıda bulundu.,Yardım kuruluşuna tüm bankalar katkıda bulundu.,neutral,1
3,89,7,birkaç-tüm,Yardım kuruluşuna tüm bankalar katkıda bulundu.,Yardım kuruluşuna hiçbir banka katkıda bulunmadı.,contradiction,2
3,89,8,birkaç-tüm,Yardım kuruluşuna hiçbir banka katkıda bulunmadı.,Yardım kuruluşuna tüm bankalar katkıda bulundu.,contradiction,2
2,127,1,öğrenmek-ustalaşmak,Denizcilik ve liman işletmeciliği öğrenmişler.,Denizcilik ve liman işletmeciliğinde ustalaşmamışlar.,implicature,3
2,127,2,öğrenmek-ustalaşmak,Denizcilik ve liman işletmeciliğinde ustalaşmamışlar.,Denizcilik ve liman işletmeciliği öğrenmişler.,implicature,3
2,127,3,öğrenmek-ustalaşmak,Denizcilik ve liman işletmeciliği öğrenmemişler.,Denizcilik ve liman işletmeciliğinde ustalaşmamışlar.,entailment,0
2,127,4,öğrenmek-ustalaşmak,Denizcilik ve liman işletmeciliğinde ustalaşmışlar.,Denizcilik ve liman işletmeciliği öğrenmişler.,entailment,0
2,127,5,öğrenmek-ustalaşmak,Denizcilik ve liman işletmeciliğinde ustalaşmamışlar.,Denizcilik ve liman işletmeciliği öğrenmemişler.,neutral,1
2,127,6,öğrenmek-ustalaşmak,Denizcilik ve liman işletmeciliği öğrenmişler.,Denizcilik ve liman işletmeciliğinde ustalaşmışlar.,neutral,1
2,127,7,öğrenmek-ustalaşmak,Denizcilik ve liman işletmeciliğinde ustalaşmışlar.,Denizcilik ve liman işletmeciliği öğrenmemişler.,contradiction,2
2,127,8,öğrenmek-ustalaşmak,Denizcilik ve liman işletmeciliği öğrenmemişler.,Denizcilik ve liman işletmeciliğinde ustalaşmışlar.,contradiction,2
2,71,1,denemek-başarmak,Mor elbiseyi yeniden dikmeyi denediniz.,Mor elbiseyi yeniden dikmeyi başaramadınız.,implicature,3
2,71,2,denemek-başarmak,Mor elbiseyi yeniden dikmeyi başaramadınız.,Mor elbiseyi yeniden dikmeyi denediniz.,implicature,3
2,71,3,denemek-başarmak,Mor elbiseyi yeniden dikmeyi denemediniz.,Mor elbiseyi yeniden dikmeyi başaramadınız.,entailment,0
2,71,4,denemek-başarmak,Mor elbiseyi yeniden dikmeyi başardınız.,Mor elbiseyi yeniden dikmeyi denediniz.,entailment,0
2,71,5,denemek-başarmak,Mor elbiseyi yeniden dikmeyi başaramadınız.,Mor elbiseyi yeniden dikmeyi denemediniz.,neutral,1
2,71,6,denemek-başarmak,Mor elbiseyi yeniden dikmeyi denediniz.,Mor elbiseyi yeniden dikmeyi başardınız.,neutral,1
2,71,7,denemek-başarmak,Mor elbiseyi yeniden dikmeyi başardınız.,Mor elbiseyi yeniden dikmeyi denemediniz.,contradiction,2
2,71,8,denemek-başarmak,Mor elbiseyi yeniden dikmeyi denemediniz.,Mor elbiseyi yeniden dikmeyi başardınız.,contradiction,2
1,364,1,vasat-iyi,Şirketin çalışanları vasat.,Şirketin çalışanları iyi değil.,implicature,3
1,364,2,vasat-iyi,Şirketin çalışanları iyi değil.,Şirketin çalışanları vasat.,implicature,3
1,364,3,vasat-iyi,Şirketin çalışanları vasat değil.,Şirketin çalışanları iyi değil.,entailment,0
1,364,4,vasat-iyi,Şirketin çalışanları iyi.,Şirketin çalışanları vasat.,entailment,0
1,364,5,vasat-iyi,Şirketin çalışanları iyi değil.,Şirketin çalışanları vasat değil.,neutral,1
1,364,6,vasat-iyi,Şirketin çalışanları vasat.,Şirketin çalışanları iyi.,neutral,1
1,364,7,vasat-iyi,Şirketin çalışanları iyi.,Şirketin çalışanları vasat değil.,contradiction,2
1,364,8,vasat-iyi,Şirketin çalışanları vasat değil.,Şirketin çalışanları iyi.,contradiction,2
2,361,1,gülmek-kahkaha atmak,Köpeğin tuhaf hareketlerine güldüler.,Köpeğin tuhaf hareketlerine kahkaha atmadılar.,implicature,3
2,361,2,gülmek-kahkaha atmak,Köpeğin tuhaf hareketlerine kahkaha atmadılar.,Köpeğin tuhaf hareketlerine güldüler.,implicature,3
2,361,3,gülmek-kahkaha atmak,Köpeğin tuhaf hareketlerine gülmediler.,Köpeğin tuhaf hareketlerine kahkaha atmadılar.,entailment,0
2,361,4,gülmek-kahkaha atmak,Köpeğin tuhaf hareketlerine kahkaha attılar.,Köpeğin tuhaf hareketlerine güldüler.,entailment,0
2,361,5,gülmek-kahkaha atmak,Köpeğin tuhaf hareketlerine kahkaha atmadılar.,Köpeğin tuhaf hareketlerine gülmediler.,neutral,1
2,361,6,gülmek-kahkaha atmak,Köpeğin tuhaf hareketlerine güldüler.,Köpeğin tuhaf hareketlerine kahkaha attılar.,neutral,1
2,361,7,gülmek-kahkaha atmak,Köpeğin tuhaf hareketlerine kahkaha attılar.,Köpeğin tuhaf hareketlerine gülmediler.,contradiction,2
2,361,8,gülmek-kahkaha atmak,Köpeğin tuhaf hareketlerine gülmediler.,Köpeğin tuhaf hareketlerine kahkaha attılar.,contradiction,2
4,428,1,herhalde-yüzde yüz,Ellerindeki kaleyi herhalde savunuyorlar.,Ellerindeki kaleyi savunuyor oldukları yüzde yüz değil.,implicature,3
4,428,2,herhalde-yüzde yüz,Ellerindeki kaleyi savunuyor oldukları yüzde yüz değil.,Ellerindeki kaleyi herhalde savunuyorlar.,implicature,3
4,428,3,herhalde-yüzde yüz,Ellerindeki kaleyi herhalde savunmuyorlar.,Ellerindeki kaleyi savunuyor oldukları yüzde yüz değil.,entailment,0
4,428,4,herhalde-yüzde yüz,Ellerindeki kaleyi yüzde yüz savunuyorlar.,Ellerindeki kaleyi herhalde savunuyorlar.,entailment,0
4,428,5,herhalde-yüzde yüz,Ellerindeki kaleyi savunuyor oldukları yüzde yüz değil.,Ellerindeki kaleyi herhalde savunmuyorlar.,neutral,1
4,428,6,herhalde-yüzde yüz,Ellerindeki kaleyi herhalde savunuyorlar.,Ellerindeki kaleyi yüzde yüz savunuyorlar.,neutral,1
4,428,7,herhalde-yüzde yüz,Ellerindeki kaleyi yüzde yüz savunuyorlar.,Ellerindeki kaleyi herhalde savunmuyorlar.,contradiction,2
4,428,8,herhalde-yüzde yüz,Ellerindeki kaleyi herhalde savunmuyorlar.,Ellerindeki kaleyi yüzde yüz savunuyorlar.,contradiction,2
5,197,1,on beş-yirmi,Karşı binada on beş daire var.,Karşı binada yirmi daire yok.,implicature,3
5,197,2,on beş-yirmi,Karşı binada on beş daireden fazlası yok.,Karşı binada on beş daire var.,implicature,3
5,197,3,on beş-yirmi,Karşı binada on beş daire yok.,Karşı binada yirmi daire yok.,entailment,0
5,197,4,on beş-yirmi,Karşı binada yirmi daire var.,Karşı binada on beş daire var.,entailment,0
5,197,5,on beş-yirmi,Karşı binada yirmi daire yok.,Karşı binada on beş daire yok.,neutral,1
5,197,6,on beş-yirmi,Karşı binada on beş daire var.,Karşı binada yirmi daire var.,neutral,1
5,197,7,on beş-yirmi,Karşı binada yirmi daire var.,Karşı binada on beş daire yok.,contradiction,2
5,197,8,on beş-yirmi,Karşı binada on beş daire yok.,Karşı binada yirmi daire var.,contradiction,2
5,197,9,on beş-yirmi-c,Karşı binada on beş daire yok.,Karşı binada on beşten az daire var.,implicature,3
5,197,10,on beş-yirmi-c,Karşı binada on beş daire yok.,Karşı binada en fazla on dört daire var.,implicature,3
5,197,11,on beş-yirmi-c,Karşı binada on beş daire yok.,Karşı binada en az bir tane daire var.,implicature,3
5,317,1,yirmi beş-kırk,Dün yirmi beş ilaç içti.,Dün kırk ilaç içmedi.,implicature,3
5,317,2,yirmi beş-kırk,Dün yirmi beşten fazla ilaç içmedi.,Dün yirmi beş ilaç içti.,implicature,3
5,317,3,yirmi beş-kırk,Dün yirmi beş ilaç içmedi.,Dün kırk ilaç içmedi.,entailment,0
5,317,4,yirmi beş-kırk,Dün kırk ilaç içti.,Dün yirmi beş ilaç içti.,entailment,0
5,317,5,yirmi beş-kırk,Dün kırk ilaç içmedi.,Dün yirmi beş ilaç içmedi.,neutral,1
5,317,6,yirmi beş-kırk,Dün yirmi beş ilaç içti.,Dün kırk ilaç içti.,neutral,1
5,317,7,yirmi beş-kırk,Dün kırk ilaç içti.,Dün yirmi beş ilaç içmedi.,contradiction,2
5,317,8,yirmi beş-kırk,Dün yirmi beş ilaç içmedi.,Dün kırk ilaç içti.,contradiction,2
5,317,9,yirmi beş-kırk-c,Dün yirmi beş ilaç içmedi.,Dün yirmi beşten az ilaç içti.,implicature,3
5,317,10,yirmi beş-kırk-c,Dün yirmi beş ilaç içmedi.,En fazla yirmi dört ilaç içti.,implicature,3
5,317,11,yirmi beş-kırk-c,Dün yirmi beş ilaç içmedi.,En az bir tane ilaç içti.,implicature,3
3,133,1,birkaç-hepsi,Çeşmelerin birkaçı satıldı.,Çeşmelerin hepsi satılmadı.,implicature,3
3,133,2,birkaç-hepsi,Çeşmelerin hepsi satılmadı.,Çeşmelerin birkaçı satıldı.,implicature,3
3,133,3,birkaç-hepsi,Çeşmelerin hiçbiri satılmadı.,Çeşmelerin hepsi satılmadı.,entailment,0
3,133,4,birkaç-hepsi,Çeşmelerin hepsi satıldı.,Çeşmelerin birkaçı satıldı.,entailment,0
3,133,5,birkaç-hepsi,Çeşmelerin hepsi satılmadı.,Çeşmelerin hiçbiri satılmadı.,neutral,1
3,133,6,birkaç-hepsi,Çeşmelerin birkaçı satıldı.,Çeşmelerin hepsi satıldı.,neutral,1
3,133,7,birkaç-hepsi,Çeşmelerin hepsi satıldı.,Çeşmelerin hiçbiri satılmadı.,contradiction,2
3,133,8,birkaç-hepsi,Çeşmelerin hiçbiri satılmadı.,Çeşmelerin hepsi satıldı.,contradiction,2
2,254,1,katılmak-benimsemek,Sağlıklı yaşam tarzımıza katıldınız.,Sağlıklı yaşam tarzımızı benimsemediniz.,implicature,3
2,254,2,katılmak-benimsemek,Sağlıklı yaşam tarzımızı benimsemediniz.,Sağlıklı yaşam tarzımıza katıldınız.,implicature,3
2,254,3,katılmak-benimsemek,Sağlıklı yaşam tarzımıza katılmadınız.,Sağlıklı yaşam tarzımızı benimsemediniz.,entailment,0
2,254,4,katılmak-benimsemek,Sağlıklı yaşam tarzımızı benimsediniz.,Sağlıklı yaşam tarzımıza katıldınız.,entailment,0
2,254,5,katılmak-benimsemek,Sağlıklı yaşam tarzımızı benimsemediniz.,Sağlıklı yaşam tarzımıza katılmadınız.,neutral,1
2,254,6,katılmak-benimsemek,Sağlıklı yaşam tarzımıza katıldınız.,Sağlıklı yaşam tarzımızı benimsediniz.,neutral,1
2,254,7,katılmak-benimsemek,Sağlıklı yaşam tarzımızı benimsediniz.,Sağlıklı yaşam tarzımıza katılmadınız.,contradiction,2
2,254,8,katılmak-benimsemek,Sağlıklı yaşam tarzımıza katılmadınız.,Sağlıklı yaşam tarzımızı benimsediniz.,contradiction,2
5,355,1,otuz-altmış,Otuz kişiyle tanıştık.,Altmış kişiyle tanışmadık.,implicature,3
5,355,2,otuz-altmış,Otuzdan fazla kişiyle tanışmadık.,Otuz kişiyle tanıştık.,implicature,3
5,355,3,otuz-altmış,Otuz kişiyle tanışmadık.,Altmış kişiyle tanışmadık.,entailment,0
5,355,4,otuz-altmış,Altmış kişiyle tanıştık.,Otuz kişiyle tanıştık.,entailment,0
5,355,5,otuz-altmış,Altmış kişiyle tanışmadık.,Otuz kişiyle tanışmadık.,neutral,1
5,355,6,otuz-altmış,Otuz kişiyle tanıştık.,Altmış kişiyle tanıştık.,neutral,1
5,355,7,otuz-altmış,Altmış kişiyle tanıştık.,Otuz kişiyle tanışmadık.,contradiction,2
5,355,8,otuz-altmış,Otuz kişiyle tanışmadık.,Altmış kişiyle tanıştık.,contradiction,2
5,355,9,otuz-altmış-c,Otuz kişiyle tanışmadık.,Otuzdan az kişiyle tanıştık.,implicature,3
5,355,10,otuz-altmış-c,Otuz kişiyle tanışmadık.,En fazla yirmi dokuz kişiyle tanıştık.,implicature,3
5,355,11,otuz-altmış-c,Otuz kişiyle tanışmadık.,En az bir kişiyle tanıştık.,implicature,3
4,51,1,muhtemelen-kesin,Gitarın tellerini muhtemelen tamir ettireceklermiş.,Gitarın tellerini tamir ettirecekleri kesin değilmiş.,implicature,3
4,51,2,muhtemelen-kesin,Gitarın tellerini tamir ettirecekleri kesin değilmiş.,Gitarın tellerini muhtemelen tamir ettireceklermiş.,implicature,3
